event_id,customer_id,ts,event_name,page,region,consent_measurement,consent_marketing
ev9335069199,303,2025-08-10 17:27:35.181780,page_view,/thank-you,US,True,True
ev6113900853,273,2025-06-25 10:25:35.181790,page_view,/cart,EU,True,False
ev5124570869,325,2025-07-19 22:41:35.181795,page_view,/cart,US,True,True
ev9173048825,631,2025-07-22 09:32:35.181801,add_to_cart,/checkout,US,False,True
ev1249190926,132,2025-07-22 20:26:35.181809,page_view,/cart,BR,True,False
ev9112687443,83,2025-08-08 22:50:35.181814,page_view,/cart,EU,False,True
ev5384586797,100,2025-06-27 03:02:35.181819,page_view,/cart,EU,True,True
ev2250106898,554,2025-07-22 16:24:35.181825,begin_checkout,/cart,UK,True,True
ev7256066915,26,2025-07-18 14:06:35.181830,purchase,/checkout,EU,True,True
ev3267571633,62,2025-08-09 19:04:35.181835,add_to_cart,/checkout,EU,True,True
ev5312514359,388,2025-06-27 00:00:35.181840,page_view,/checkout,EU,True,True
ev5838454511,406,2025-07-17 09:06:35.181846,begin_checkout,/thank-you,BR,False,True
ev9727879476,540,2025-07-15 10:00:35.181851,page_view,/cart,US,True,True
ev7134772621,711,2025-07-02 10:44:35.181856,page_view,/cart,UK,False,False
ev5077674387,8,2025-07-14 00:19:35.181861,page_view,/products,EU,True,False
ev6855944868,216,2025-06-25 12:42:35.181867,page_view,/thank-you,EU,True,False
ev6894601352,231,2025-08-05 19:26:35.181872,signup,/,EU,False,True
ev2342527047,225,2025-06-23 04:31:35.181877,page_view,/cart,BR,True,True
ev4446840353,405,2025-08-08 19:21:35.181883,page_view,/,EU,True,False
ev2581823910,733,2025-08-04 09:22:35.181888,page_view,/,EU,True,True
ev2063116847,327,2025-07-01 15:27:35.181893,purchase,/,US,True,True
ev3998731215,344,2025-08-19 14:11:35.181898,purchase,/,EU,True,True
ev1344131442,166,2025-08-12 16:29:35.181904,page_view,/cart,EU,True,False
ev2677328075,507,2025-07-20 17:44:35.181909,add_to_cart,/thank-you,EU,False,False
ev2663198971,177,2025-08-14 09:00:35.181914,purchase,/thank-you,UK,False,True
ev5884608428,572,2025-08-10 02:23:35.181920,page_view,/products,US,True,True
ev4839895551,448,2025-07-14 03:30:35.181925,page_view,/checkout,EU,True,True
ev1985482002,580,2025-07-22 00:52:35.181930,page_view,/,US,True,True
ev9953071661,115,2025-06-27 21:27:35.181935,add_to_cart,/,EU,True,True
ev7765889513,771,2025-07-10 19:59:35.181941,begin_checkout,/,BR,True,False
ev7166968243,520,2025-07-07 12:27:35.181946,page_view,/checkout,EU,True,True
ev6812021780,763,2025-08-09 03:28:35.181951,page_view,/checkout,US,True,False
ev7564339879,766,2025-07-27 05:24:35.181956,purchase,/checkout,US,False,True
ev2764427485,62,2025-06-23 01:34:35.181962,add_to_cart,/checkout,EU,True,True
ev7567269173,321,2025-08-02 19:31:35.181967,page_view,/cart,UK,True,True
ev4314332708,42,2025-07-25 19:07:35.181972,page_view,/products,EU,False,True
ev2826928969,149,2025-07-13 05:49:35.181977,begin_checkout,/products,EU,True,True
ev3636850582,596,2025-07-08 18:54:35.181983,add_to_cart,/products,BR,True,True
ev8460081173,262,2025-07-18 23:31:35.181988,page_view,/checkout,EU,True,True
ev4712915253,162,2025-07-08 13:41:35.181993,page_view,/checkout,EU,True,True
ev8894455132,286,2025-07-06 02:54:35.181998,add_to_cart,/thank-you,EU,True,True
ev9958147541,561,2025-07-05 18:36:35.182004,page_view,/thank-you,EU,True,True
ev9465141770,709,2025-07-05 23:05:35.182009,add_to_cart,/cart,EU,False,False
ev5333113873,92,2025-08-13 05:52:35.182014,add_to_cart,/,EU,True,True
ev6095726071,535,2025-08-02 14:34:35.182020,add_to_cart,/products,EU,True,False
ev6441932210,368,2025-07-11 01:03:35.182025,begin_checkout,/products,US,True,True
ev1826901062,33,2025-08-12 12:43:35.182030,page_view,/cart,EU,True,True
ev7827995447,348,2025-06-23 13:38:35.182035,page_view,/,US,False,False
ev8238260662,255,2025-07-12 17:31:35.182041,begin_checkout,/checkout,BR,True,False
ev2819267278,350,2025-07-21 20:06:35.182046,add_to_cart,/checkout,US,True,False
ev4068413623,55,2025-06-25 00:21:35.182051,page_view,/thank-you,CA,True,False
ev6720297702,445,2025-08-11 01:15:35.182056,begin_checkout,/thank-you,EU,True,True
ev9604047308,207,2025-07-31 04:46:35.182062,add_to_cart,/products,EU,True,False
ev4240567789,104,2025-07-14 09:31:35.182067,add_to_cart,/cart,EU,True,False
ev8920410907,325,2025-07-26 16:25:35.182072,begin_checkout,/thank-you,BR,True,True
ev1629752468,358,2025-08-05 17:41:35.182078,page_view,/,UK,True,False
ev5949459610,374,2025-07-06 19:28:35.182083,page_view,/,US,False,False
ev3707271788,793,2025-08-16 03:14:35.182089,page_view,/checkout,EU,False,True
ev8772699863,576,2025-08-07 08:51:35.182094,page_view,/checkout,US,False,True
ev2697922018,49,2025-08-17 20:32:35.182099,page_view,/,EU,True,False
ev1862837620,91,2025-07-28 09:47:35.182104,signup,/checkout,CA,True,True
ev4440133107,634,2025-06-30 14:45:35.182110,add_to_cart,/thank-you,UK,True,True
ev7822189959,269,2025-08-13 16:22:35.182115,page_view,/,US,True,False
ev7624167752,455,2025-07-15 01:49:35.182120,begin_checkout,/cart,EU,True,True
ev4093485787,595,2025-07-22 12:28:35.182125,page_view,/thank-you,BR,True,True
ev7564064731,149,2025-06-27 04:42:35.182131,purchase,/cart,EU,True,True
ev2351321320,439,2025-08-08 08:53:35.182151,page_view,/thank-you,EU,True,True
ev5053256540,536,2025-07-09 20:03:35.182160,page_view,/thank-you,US,True,False
ev8892445899,700,2025-07-10 04:30:35.182169,page_view,/checkout,EU,True,False
ev2478206551,273,2025-07-12 17:51:35.182179,page_view,/cart,CA,False,True
ev3191140745,60,2025-07-19 12:32:35.182189,begin_checkout,/thank-you,EU,True,True
ev4251605575,386,2025-07-17 20:50:35.182198,add_to_cart,/checkout,UK,True,True
ev2930229475,521,2025-07-02 00:17:35.182203,page_view,/products,EU,False,False
ev5791325977,173,2025-07-01 08:44:35.182209,page_view,/cart,EU,True,True
ev4793325935,780,2025-07-14 13:07:35.182214,begin_checkout,/,US,True,False
ev6366944358,798,2025-07-06 17:41:35.182220,add_to_cart,/thank-you,EU,True,False
ev1185516075,5,2025-07-08 06:05:35.182225,page_view,/,US,False,False
ev8335805984,747,2025-07-30 07:11:35.182230,page_view,/checkout,EU,True,True
ev4577954406,799,2025-07-02 19:05:35.182236,page_view,/checkout,EU,True,True
ev1619540661,404,2025-06-22 23:19:35.182241,add_to_cart,/cart,UK,False,True
ev6587658002,415,2025-08-13 10:22:35.182246,purchase,/products,US,True,True
ev2584054087,384,2025-07-08 15:22:35.182252,page_view,/,EU,True,True
ev2944022703,446,2025-07-03 03:55:35.182257,page_view,/,EU,True,True
ev7813721787,315,2025-06-22 17:46:35.182262,purchase,/products,EU,True,True
ev1654903475,51,2025-06-22 12:39:35.182267,begin_checkout,/checkout,EU,True,True
ev9528482036,463,2025-06-25 02:28:35.182273,add_to_cart,/thank-you,EU,True,True
ev3217788184,696,2025-06-26 13:37:35.182278,page_view,/cart,EU,True,True
ev6462281416,505,2025-07-29 11:34:35.182284,page_view,/thank-you,EU,False,False
ev2080306114,503,2025-08-13 22:19:35.182289,purchase,/,EU,True,True
ev9997886194,607,2025-07-12 02:48:35.182298,page_view,/thank-you,EU,True,False
ev9584296417,747,2025-06-29 23:18:35.182303,add_to_cart,/cart,UK,True,True
ev6907165632,117,2025-08-06 00:49:35.182309,page_view,/thank-you,EU,False,True
ev3410193004,563,2025-07-09 15:11:35.182314,page_view,/thank-you,CA,True,True
ev4267243119,730,2025-06-25 06:47:35.182319,page_view,/checkout,BR,True,False
ev6234353767,641,2025-07-21 00:47:35.182325,page_view,/cart,EU,True,False
ev3509719721,60,2025-08-08 11:58:35.182330,page_view,/checkout,EU,True,False
ev6287452282,190,2025-08-03 23:10:35.182335,signup,/checkout,US,True,True
ev9162944055,748,2025-06-25 02:06:35.182341,page_view,/checkout,EU,True,True
ev2326296172,107,2025-07-10 14:37:35.182346,page_view,/checkout,BR,True,True
ev3456179330,174,2025-06-28 06:14:35.182351,page_view,/products,EU,True,True
ev9663294988,585,2025-06-23 22:38:35.182357,add_to_cart,/,UK,True,True
ev8748471040,390,2025-07-09 01:14:35.182362,purchase,/checkout,EU,True,True
ev1308694465,753,2025-08-15 07:48:35.182367,add_to_cart,/,EU,True,False
ev1897040412,671,2025-07-29 08:01:35.182373,page_view,/,US,True,True
ev6816831405,117,2025-07-26 14:08:35.182378,page_view,/cart,BR,False,True
ev8519397026,284,2025-08-17 13:14:35.182383,page_view,/thank-you,EU,True,True
ev9808742591,397,2025-07-29 05:56:35.182389,page_view,/cart,EU,True,True
ev2171054756,84,2025-07-19 20:00:35.182394,page_view,/,US,True,True
ev5277643938,318,2025-08-03 05:44:35.182399,page_view,/cart,EU,True,False
ev5620448619,545,2025-08-16 03:06:35.182405,page_view,/,US,True,False
ev8678349129,38,2025-06-30 22:25:35.182410,page_view,/thank-you,EU,True,False
ev5379609399,583,2025-07-17 09:12:35.182415,page_view,/cart,EU,False,True
ev1350215140,586,2025-07-24 11:43:35.182421,page_view,/checkout,UK,True,True
ev1679408508,326,2025-07-29 14:22:35.182426,begin_checkout,/cart,US,True,True
ev5504152328,718,2025-08-19 13:01:35.182431,page_view,/cart,UK,True,True
ev2214312826,528,2025-07-14 14:49:35.182437,signup,/products,EU,True,True
ev5612555649,269,2025-07-05 19:02:35.182442,page_view,/thank-you,EU,True,True
ev6295995137,673,2025-08-09 10:35:35.182447,page_view,/products,EU,True,False
ev5564072415,713,2025-06-23 20:22:35.182453,page_view,/,EU,True,False
ev6207496015,3,2025-07-18 15:25:35.182458,purchase,/thank-you,EU,True,True
ev1141174514,342,2025-07-10 00:23:35.182463,page_view,/checkout,EU,True,False
ev7259722620,520,2025-06-23 06:42:35.182468,page_view,/products,UK,True,True
ev1333180683,581,2025-07-25 13:40:35.182474,purchase,/cart,BR,False,True
ev5517548232,499,2025-08-01 01:44:35.182479,page_view,/checkout,US,True,True
ev2362399830,793,2025-07-20 17:55:35.182484,add_to_cart,/cart,EU,True,False
ev4632308232,363,2025-08-11 16:01:35.182490,purchase,/,EU,False,True
ev8274583155,142,2025-06-26 11:36:35.182495,purchase,/products,CA,True,True
ev8566313954,160,2025-06-27 02:32:35.182540,page_view,/thank-you,CA,True,True
ev8964916529,667,2025-07-30 11:56:35.182546,page_view,/thank-you,UK,False,False
ev7244296417,272,2025-08-12 17:10:35.182552,begin_checkout,/products,EU,True,False
ev5807509281,749,2025-07-21 13:01:35.182557,add_to_cart,/products,BR,True,False
ev8221026669,327,2025-06-29 02:44:35.182562,page_view,/thank-you,EU,True,True
ev1627751592,326,2025-07-07 20:14:35.182568,page_view,/cart,US,True,True
ev1284955838,653,2025-07-20 09:06:35.182573,begin_checkout,/products,US,True,True
ev8941329032,407,2025-06-30 16:54:35.182578,add_to_cart,/products,EU,True,False
ev7501007765,593,2025-07-14 14:50:35.182584,page_view,/thank-you,EU,False,False
ev4864064592,625,2025-07-03 17:48:35.182589,page_view,/cart,BR,True,False
ev3296350184,408,2025-08-18 03:40:35.182594,add_to_cart,/,US,True,True
ev9746855235,770,2025-07-20 21:38:35.182600,page_view,/products,US,True,True
ev2929789499,243,2025-07-28 17:17:35.182605,add_to_cart,/cart,US,True,False
ev3278303964,590,2025-07-26 12:25:35.182610,add_to_cart,/products,BR,False,True
ev9494426875,698,2025-08-03 04:20:35.182616,page_view,/cart,EU,False,True
ev7837689298,323,2025-07-29 04:07:35.182621,page_view,/,EU,False,True
ev8652712875,32,2025-08-15 08:38:35.182626,page_view,/cart,EU,True,True
ev9448718789,177,2025-07-26 19:00:35.182631,page_view,/cart,EU,True,True
ev9618868673,289,2025-08-16 01:03:35.182637,page_view,/thank-you,US,True,False
ev4533826541,254,2025-08-12 19:11:35.182642,page_view,/thank-you,BR,False,True
ev3217599222,268,2025-07-18 05:52:35.182647,page_view,/checkout,BR,True,True
ev6058076808,543,2025-07-27 17:09:35.182653,add_to_cart,/cart,EU,True,True
ev4444961318,388,2025-08-09 03:14:35.182658,add_to_cart,/checkout,EU,True,True
ev4028838547,76,2025-07-02 13:05:35.182663,purchase,/,CA,True,True
ev6206589855,36,2025-06-29 11:19:35.182669,signup,/products,BR,False,False
ev9047470440,475,2025-07-21 17:42:35.182674,purchase,/products,EU,True,True
ev5924263384,341,2025-06-27 20:21:35.182679,page_view,/thank-you,EU,True,True
ev4051429821,504,2025-08-12 12:47:35.182685,begin_checkout,/products,EU,True,False
ev2702662914,115,2025-07-19 15:27:35.182690,page_view,/cart,EU,False,True
ev8494980666,787,2025-06-24 04:41:35.182697,page_view,/,EU,True,False
ev6735503049,49,2025-06-25 01:51:35.182702,page_view,/checkout,EU,True,True
ev2953489660,197,2025-08-14 12:52:35.182707,purchase,/,US,True,True
ev8306478667,795,2025-08-15 00:46:35.182713,begin_checkout,/thank-you,US,True,False
ev1720203712,514,2025-07-03 02:27:35.182718,add_to_cart,/checkout,EU,True,False
ev1793510371,667,2025-07-31 11:21:35.182723,page_view,/checkout,EU,True,False
ev3635316417,16,2025-08-09 23:08:35.182728,page_view,/checkout,EU,True,False
ev8057429546,269,2025-07-19 23:38:35.182734,page_view,/products,EU,True,True
ev5729116325,317,2025-07-28 12:54:35.182739,page_view,/products,US,True,True
ev7224684363,522,2025-07-07 08:36:35.182744,begin_checkout,/,EU,False,False
ev9158927503,500,2025-08-12 00:01:35.182750,begin_checkout,/checkout,EU,True,True
ev9879647392,191,2025-07-21 10:45:35.182755,page_view,/products,US,True,False
ev8551547636,2,2025-07-20 15:01:35.182760,page_view,/,EU,False,True
ev4943684788,710,2025-07-19 08:21:35.182765,add_to_cart,/cart,BR,True,True
ev5904544484,649,2025-07-25 23:53:35.182771,add_to_cart,/,EU,True,True
ev1014306849,511,2025-07-23 01:26:35.182779,page_view,/thank-you,BR,True,True
ev1707239952,773,2025-06-22 15:23:35.182789,add_to_cart,/cart,UK,True,False
ev4943171193,351,2025-08-19 00:36:35.182798,begin_checkout,/cart,EU,True,True
ev3937566068,211,2025-08-17 20:11:35.182808,page_view,/products,EU,True,True
ev5707574289,231,2025-06-29 18:42:35.182816,page_view,/,EU,True,False
ev1051862972,132,2025-08-10 02:46:35.182825,page_view,/,US,True,True
ev9540113952,353,2025-06-28 03:22:35.182835,purchase,/products,BR,False,True
ev5335687957,118,2025-07-27 20:20:35.182842,page_view,/checkout,EU,False,False
ev2466904301,600,2025-06-23 17:34:35.182848,add_to_cart,/checkout,BR,True,False
ev6756482165,376,2025-08-05 20:25:35.182853,purchase,/products,EU,True,True
ev6192612831,624,2025-07-24 13:50:35.182858,add_to_cart,/,EU,False,True
ev7367383370,270,2025-07-24 09:17:35.182863,page_view,/checkout,UK,False,True
ev9902920232,44,2025-07-06 04:22:35.182869,page_view,/,EU,True,True
ev4959627645,100,2025-08-05 00:27:35.182874,begin_checkout,/thank-you,EU,True,True
ev1001002127,778,2025-07-25 13:12:35.182879,purchase,/thank-you,EU,True,True
ev2805243297,349,2025-07-27 15:03:35.182885,page_view,/thank-you,UK,True,True
ev4671246079,418,2025-06-26 14:21:35.182890,page_view,/products,EU,True,True
ev3270480690,449,2025-08-05 04:42:35.182895,purchase,/thank-you,UK,True,True
ev5384235115,723,2025-07-03 14:11:35.182901,add_to_cart,/thank-you,EU,True,False
ev6686092893,593,2025-08-17 13:52:35.182906,begin_checkout,/products,BR,True,True
ev5714783400,46,2025-06-28 06:28:35.182911,page_view,/thank-you,CA,False,True
ev1480514515,509,2025-07-02 23:05:35.182916,signup,/checkout,BR,True,False
ev1226473055,688,2025-08-02 20:25:35.182922,add_to_cart,/thank-you,CA,False,False
ev1250738072,478,2025-07-31 12:18:35.182927,add_to_cart,/thank-you,EU,True,True
ev7163549215,473,2025-08-17 11:42:35.182932,page_view,/cart,EU,False,True
ev4656798586,539,2025-07-03 22:22:35.182937,page_view,/,EU,True,False
ev5960737308,76,2025-07-06 11:34:35.182943,page_view,/products,EU,True,True
ev4596982148,315,2025-07-19 09:47:35.182948,page_view,/thank-you,EU,True,True
ev7216294694,1,2025-08-10 06:20:35.182953,page_view,/cart,EU,True,False
ev9915597034,414,2025-07-19 12:58:35.182958,page_view,/cart,EU,True,True
ev6518338685,191,2025-08-01 18:37:35.182964,page_view,/checkout,EU,True,True
ev2849537753,494,2025-07-19 18:49:35.182969,page_view,/checkout,EU,True,False
ev7533747059,732,2025-06-24 23:30:35.182974,page_view,/products,US,True,True
ev2923979034,506,2025-08-12 23:30:35.182979,purchase,/checkout,EU,True,True
ev7195933096,526,2025-06-29 05:26:35.182985,page_view,/products,EU,False,True
ev6166499494,43,2025-08-01 14:00:35.182990,page_view,/,UK,True,True
ev1103801942,262,2025-07-24 23:59:35.182995,add_to_cart,/,BR,True,False
ev2696890977,473,2025-07-12 01:45:35.183001,page_view,/thank-you,EU,False,True
ev3041644738,243,2025-07-20 03:08:35.183006,page_view,/products,BR,True,True
ev4398638097,31,2025-08-12 09:18:35.183011,page_view,/thank-you,UK,True,True
ev8957572688,576,2025-06-26 19:07:35.183016,page_view,/checkout,US,False,False
ev7391803380,398,2025-07-10 12:13:35.183022,begin_checkout,/products,EU,True,False
ev5317862542,319,2025-08-01 09:44:35.183027,purchase,/products,US,True,True
ev4650904049,733,2025-08-06 09:39:35.183032,page_view,/cart,UK,True,True
ev1269542174,71,2025-07-10 11:44:35.183038,page_view,/,EU,True,False
ev2959327339,165,2025-06-29 15:03:35.183043,page_view,/checkout,EU,True,False
ev8917703901,512,2025-07-28 07:40:35.183048,add_to_cart,/products,EU,True,False
ev4398397342,794,2025-07-14 11:44:35.183053,add_to_cart,/,UK,True,True
ev3467084224,407,2025-07-22 15:40:35.183058,page_view,/checkout,EU,True,True
ev9464303935,568,2025-07-14 05:12:35.183064,begin_checkout,/thank-you,UK,False,True
ev2998470835,700,2025-06-22 05:48:35.183069,page_view,/products,BR,False,False
ev8205024678,73,2025-06-23 23:15:35.183074,signup,/products,EU,True,False
ev4432983289,79,2025-07-14 01:59:35.183079,page_view,/checkout,EU,True,False
ev4285858960,478,2025-07-11 11:13:35.183085,page_view,/checkout,EU,True,False
ev4005936204,530,2025-07-10 17:23:35.183090,signup,/,UK,True,False
ev3430920859,615,2025-06-27 07:04:35.183095,add_to_cart,/cart,US,True,True
ev3371017855,619,2025-06-29 09:53:35.183101,begin_checkout,/products,EU,True,False
ev3535799341,96,2025-07-10 12:41:35.183106,page_view,/products,US,True,True
ev5183638066,404,2025-06-24 07:47:35.183111,add_to_cart,/,EU,False,True
ev4990056502,14,2025-07-13 14:50:35.183116,page_view,/checkout,EU,True,False
ev1172717140,640,2025-08-11 00:22:35.183122,signup,/checkout,EU,True,False
ev4548169156,796,2025-07-13 00:26:35.183127,add_to_cart,/products,EU,True,True
ev8375154827,710,2025-08-10 19:56:35.183132,page_view,/,EU,True,False
ev7776035474,798,2025-08-17 12:31:35.183137,add_to_cart,/products,UK,True,False
ev2139443737,589,2025-08-02 21:08:35.183143,add_to_cart,/thank-you,EU,True,False
ev2865947438,87,2025-07-16 09:15:35.183148,page_view,/checkout,EU,True,False
ev6662662925,158,2025-08-07 17:22:35.183153,add_to_cart,/cart,EU,True,False
ev6657989801,162,2025-07-12 17:38:35.183158,page_view,/cart,US,True,False
ev1451798949,100,2025-08-03 19:33:35.183164,page_view,/,EU,True,False
ev3798549456,53,2025-07-04 07:34:35.183169,signup,/thank-you,CA,True,True
ev5597948663,438,2025-07-12 23:11:35.183174,add_to_cart,/checkout,US,False,True
ev7136023253,523,2025-07-17 18:06:35.183179,add_to_cart,/checkout,EU,True,False
ev6062802406,786,2025-08-19 20:05:35.183185,page_view,/,EU,True,False
ev6787953346,481,2025-08-16 23:17:35.183190,begin_checkout,/products,US,True,True
ev8978837813,766,2025-07-20 03:11:35.183195,page_view,/,EU,True,False
ev8885638141,571,2025-07-02 04:10:35.183201,page_view,/products,UK,True,True
ev2805855834,367,2025-07-30 04:41:35.183206,page_view,/products,UK,True,True
ev8813704755,455,2025-07-26 17:22:35.183211,add_to_cart,/cart,EU,True,True
ev2901596795,498,2025-08-03 04:47:35.183217,page_view,/cart,BR,True,True
